#,Split,MedInc (std),House Value ($100k)
14179,test,0.281201,1.741000
14180,test,0.606934,2.023000
14181,test,-0.856778,0.629000
14182,test,-0.689658,1.533000
14183,test,-1.179922,0.633000
14184,test,-1.025377,1.364000
14185,test,-0.804259,1.408000
14186,test,0.725287,2.200000
14187,test,-1.251039,0.670000
14188,test,-0.605279,1.612000
14189,test,0.390624,3.374000
14190,test,0.871853,0.675000
14191,test,1.362699,2.714000
14192,test,0.760000,1.955000
14193,test,-0.253604,1.093000
14194,test,-0.515564,2.208000
14195,test,-1.498681,0.850000
14196,test,1.541390,3.235000
14197,test,0.195924,2.837000
14198,test,0.395696,2.373000
14199,test,1.306376,5.000010
14200,test,0.708538,2.314000
14201,test,0.160682,1.870000
14202,test,-0.796070,1.313000
14203,test,-0.541612,1.644000
14204,test,-0.326412,0.814000
14205,test,-1.106956,0.861000
14206,test,-0.410473,1.875000
14207,test,-1.027385,2.071000
14208,test,-1.082440,0.927000
14209,test,0.117040,2.230000
14210,test,-0.988868,0.508000
14211,test,-0.945014,1.600000
14212,test,1.814921,5.000010
14213,test,-0.049023,0.934000
14214,test,-0.888268,2.500000
14215,test,-0.648129,2.410000
14216,test,-1.215798,0.725000
14217,test,0.061615,1.520000
14218,test,0.354907,2.560000
14219,test,-0.419456,0.872000
14220,test,-1.391372,0.433000
14221,test,4.980160,5.000010
14222,test,-0.562271,2.285000
14223,test,-0.483545,2.710000
14224,test,0.604874,1.923000
14225,test,-0.018220,1.700000
14226,test,0.603606,3.401000
14227,test,-1.077262,0.594000
14228,test,0.016176,3.063000
14229,test,0.551034,2.319000
14230,test,-1.302396,1.054000
14231,test,0.751335,1.771000
14232,test,-0.186978,1.468000
14233,test,-0.687915,1.347000
14234,test,0.372132,3.512000
14235,test,0.309151,1.441000
14236,test,-0.539552,1.134000
14237,test,0.097385,1.518000
14238,test,-0.373805,2.875000
14239,test,0.003813,2.757000
14240,test,-0.053409,0.950000
14241,test,0.044443,2.742000
14242,test,-0.107248,1.939000
14243,test,-0.011721,1.598000
14244,test,1.323917,1.663000
14245,test,-0.595293,3.500000
14246,test,1.310919,3.379000
14247,test,-1.028125,1.070000
14248,test,0.298003,1.811000
14249,test,0.182134,1.483000
14250,test,0.609312,2.522000
14251,test,0.602760,3.667000
14252,test,3.612926,5.000010
14253,test,0.388352,2.168000
14254,test,0.072446,1.900000
14255,test,-0.064663,1.164000
14256,test,0.107265,3.289000
14257,test,-0.952094,2.146000
14258,test,3.004943,5.000010
14259,test,0.201947,3.328000
14260,test,1.158752,2.649000
14261,test,1.275414,2.882000
14262,test,-0.000309,2.167000
14263,test,0.967328,2.758000
14264,test,-0.893922,0.581000
14265,test,0.760105,1.650000
14266,test,0.041537,1.719000
14267,test,0.653905,2.945000
14268,test,-0.313203,3.321000
14269,test,-1.434486,1.500000
14270,test,-0.707147,1.594000
14271,test,-0.481538,1.505000
14272,test,-1.014388,0.895000
14273,test,-0.351826,1.125000
14274,test,1.223476,3.356000
14275,test,-0.858892,1.682000
14276,test,-1.287972,1.417000
14277,test,-1.432636,0.827000
14278,test,0.374509,1.858000
14279,test,0.320828,0.963000
14280,test,0.471886,3.780000
14281,test,1.126575,2.714000
14282,test,1.462347,2.761000
14283,test,-1.019882,0.699000
14284,test,-0.399061,1.548000
14285,test,1.295174,2.583000
14286,test,0.806707,0.718000
14287,test,-0.278965,0.897000
14288,test,-1.444102,1.375000
14289,test,0.185462,0.942000
14290,test,0.038579,1.706000
14291,test,2.427077,3.919000
14292,test,0.230267,2.618000
14293,test,0.400082,1.625000
14294,test,0.217375,1.238000
14295,test,-0.751265,1.438000
14296,test,0.033189,0.859000
14297,test,0.160260,3.369000
14298,test,-1.087090,1.247000
14299,test,-0.267711,1.744000
14300,test,-0.508008,0.922000
14301,test,-1.121539,0.896000
14302,test,-0.458501,1.583000
14303,test,-0.818736,5.000010
14304,test,1.132387,1.631000
14305,test,-1.041122,0.516000
14306,test,-0.392456,2.165000
14307,test,-0.310244,1.642000
14308,test,-0.554927,1.352000
14309,test,-0.453799,1.852000
14310,test,-0.859948,4.500000
14311,test,0.912167,1.869000
14312,test,0.194180,1.568000
14313,test,1.008328,5.000010
14314,test,-1.113877,0.938000
14315,test,-1.056551,1.125000
14316,test,-0.038033,1.525000
14317,test,-0.378349,3.417000
14318,test,0.692528,2.473000
14319,test,0.836506,3.418000
14320,test,-1.303611,1.938000
14321,test,0.042647,1.966000
14322,test,-1.399614,0.925000
14323,test,-0.037769,3.031000
14324,test,0.010417,2.281000
14325,test,-0.234794,2.000000
14326,test,-1.197622,1.063000
14327,test,-1.136544,0.488000
14328,test,-0.848483,1.235000
14329,test,-0.394200,1.785000
14330,test,-0.180162,1.464000
14331,test,-0.697478,0.830000
14332,test,-0.243459,1.908000
14333,test,1.583817,2.905000
14334,test,2.573327,5.000010
14335,test,1.312980,2.745000
14336,test,-1.258648,0.864000
14337,test,-0.458501,0.918000
14338,test,5.881857,5.000010
14339,test,-0.686224,0.883000
14340,test,2.792543,4.188000
14341,test,1.257344,3.500000
14342,test,2.265928,3.901000
14343,test,-0.447511,1.937000
14344,test,0.249975,2.714000
14345,test,-0.209010,1.546000
14346,test,0.691472,3.446000
14347,test,0.007458,1.432000
14348,test,0.961991,2.682000
14349,test,-0.409522,3.160000
14350,test,-0.297510,2.861000
14351,test,-0.458501,1.100000
14352,test,-0.349607,3.700000
14353,test,1.580488,3.524000
14354,test,0.511513,1.956000
14355,test,-1.200475,1.014000
14356,test,1.062749,2.555000
14357,test,1.450512,3.125000
14358,test,0.638847,1.614000
14359,test,0.689781,1.981000
14360,test,-1.019882,0.677000
14361,test,-0.007864,1.455000
14362,test,0.798676,3.769000
14363,test,0.550188,2.597000
14364,test,-1.089309,1.134000
14365,test,1.038075,2.989000
14366,test,-0.139848,2.750000
14367,test,-0.327891,2.547000
14368,test,0.783617,3.021000
14369,test,-0.039354,1.310000
14370,test,0.719580,1.928000
14371,test,-0.322766,2.308000
14372,test,-0.680676,2.250000
14373,test,0.288334,1.501000
14374,test,-0.121990,0.816000
14375,test,-0.893922,0.615000
14376,test,0.545011,3.199000
14377,test,0.088509,3.422000
14378,test,-0.333861,1.986000
14379,test,-0.845313,2.500000
14380,test,1.457169,4.276000
14381,test,-1.296161,0.491000
14382,test,-0.861269,2.317000
14383,test,0.361829,2.502000
14384,test,-0.131870,1.232000
14385,test,-0.121673,1.339000
14386,test,2.394425,4.429000
14387,test,-0.847215,3.500000
14388,test,-0.400699,0.919000
14389,test,-0.563697,1.926000
14390,test,0.588759,2.448000
14391,test,-0.800032,5.000000
14392,test,0.025845,3.216000
14393,test,-0.654628,0.712000
14394,test,-1.030872,0.828000
14395,test,-0.042155,1.368000
14396,test,-1.028125,1.651000
14397,test,-1.234502,0.438000
14398,test,-0.332435,1.125000
14399,test,-0.857201,1.650000
14400,test,0.746632,1.515000
14401,test,-0.857993,0.975000
14402,test,0.773156,2.708000
14403,test,-0.725005,0.875000
14404,test,-0.240923,3.411000
14405,test,0.179915,1.250000
14406,test,1.204772,2.439000
14407,test,0.961569,2.314000
14408,test,-0.713593,2.939000
14409,test,-0.520478,1.667000
14410,test,0.911005,2.399000
14411,test,-0.277274,1.846000
14412,test,-0.739165,1.690000
14413,test,0.406105,1.631000
14414,test,-0.421146,4.179000
14415,test,1.035116,1.502000
14416,test,0.825939,2.467000
14417,test,-1.212628,2.250000
14418,test,0.382276,2.446000
14419,test,0.581097,2.219000
14420,test,-0.604751,1.232000
14421,test,0.161316,3.521000
14422,test,1.118597,3.710000
14423,test,-1.190384,0.866000
14424,test,0.212937,1.828000
14425,test,-0.180320,1.248000
14426,test,0.278401,1.970000
14427,test,1.298609,3.680000
14428,test,-0.613205,3.750000
14429,test,-0.096840,1.758000
14430,test,-1.487163,0.657000
14431,test,-1.240050,1.188000
14432,test,0.499149,1.944000
14433,test,-0.080249,4.944000
14434,test,-0.752057,0.734000
14435,test,0.936524,2.330000
14436,test,-0.137101,1.801000
14437,test,-1.194769,1.114000
14438,test,0.678527,1.434000
14439,test,-0.095255,0.932000
14440,test,0.242314,1.289000
14441,test,-1.158207,0.633000
14442,test,1.250422,5.000010
14443,test,0.168925,1.850000
14444,test,-1.110707,0.680000
14445,test,-1.170306,0.581000
14446,test,0.686082,2.412000
14447,test,-0.384214,1.000000
14448,test,-0.368099,1.042000
14449,test,0.005820,2.269000
14450,test,-0.815513,0.855000
14451,test,1.428902,4.374000
14452,test,-0.496226,2.375000
14453,test,0.043440,2.190000
14454,test,0.906249,2.677000
14455,test,0.518645,0.872000
14456,test,0.603500,2.638000
14457,test,0.055486,1.909000
14458,test,0.833811,2.239000
14459,test,-1.258384,0.951000
14460,test,-0.638619,0.828000
14461,test,-0.942848,0.483000
14462,test,1.951026,3.279000
14463,test,-1.179658,0.596000
14464,test,-1.339117,0.425000
14465,test,-1.283586,1.088000
14466,test,-0.348444,0.750000
14467,test,-0.529618,2.800000
14468,test,3.556022,4.601000
14469,test,0.341962,1.640000
14470,test,-0.939361,0.748000
14471,test,-0.136942,1.463000
14472,test,-0.203991,1.298000
14473,test,-1.133321,1.050000
14474,test,0.179915,1.683000
14475,test,0.619720,3.149000
14476,test,-0.559312,1.375000
14477,test,0.081640,2.502000
14478,test,0.182504,1.646000
14479,test,-0.173822,1.185000
14480,test,2.203899,3.822000
14481,test,1.301092,2.994000
14482,test,0.627435,1.111000
14483,test,-1.202325,1.151000
14484,test,0.042858,3.602000
14485,test,-0.100855,4.500000
14486,test,1.388430,4.836000
14487,test,0.748006,2.171000
14488,test,-0.610933,2.208000
14489,test,-0.144762,2.099000
14490,test,-0.618911,1.632000
14491,test,0.146892,1.625000
14492,test,-0.743974,0.938000
14493,test,-0.237066,1.375000
14494,test,0.183085,2.454000
14495,test,0.243582,1.337000
14496,test,0.267992,1.667000
14497,test,1.141686,3.560000
14498,test,-0.594237,1.775000
14499,test,0.709119,3.736000
14500,test,-0.255294,1.625000
14501,test,-0.619017,2.882000
14502,test,-0.801617,1.361000
14503,test,0.310736,1.985000
14504,test,1.288570,3.461000
14505,test,-0.911622,1.250000
14506,test,-0.113060,5.000010
14507,test,0.293406,0.875000
14508,test,-0.896775,1.500000
14509,test,0.177748,5.000010
14510,test,-0.563063,1.951000
14511,test,-0.626150,0.839000
14512,test,3.992023,5.000010
14513,test,-0.441964,1.036000
14514,test,-0.810758,1.577000
14515,test,0.927384,5.000010
14516,test,-0.252124,3.000000
14517,test,5.881857,5.000010
14518,test,-0.861375,0.643000
14519,test,2.342540,3.585000
14520,test,0.138174,0.832000
14521,test,1.009279,1.757000
14522,test,0.686399,2.206000
14523,test,-0.702022,1.086000
14524,test,1.051918,4.947000
14525,test,-1.039696,1.625000
14526,test,-0.487614,0.956000
14527,test,0.453763,1.776000
14528,test,-0.466744,1.636000
14529,test,-0.130866,1.504000
14530,test,-0.102599,2.145000
14531,test,-0.001841,2.762000
14532,test,0.854312,2.960000
14533,test,0.149851,1.941000
14534,test,0.040481,2.129000
14535,test,-0.612624,0.878000
14536,test,0.769299,2.289000
14537,test,-0.356000,2.763000
14538,test,0.486468,3.022000
14539,test,0.677364,2.664000
14540,test,-0.267130,1.051000
14541,test,-0.924725,1.241000
14542,test,-0.785872,1.480000
14543,test,-1.097921,0.635000
14544,test,-0.123363,0.798000
14545,test,1.225272,3.202000
14546,test,1.654987,5.000010
14547,test,-0.001101,2.984000
14548,test,0.490907,2.275000
14549,test,-1.346461,0.905000
14550,test,0.074243,1.429000
14551,test,0.261969,1.797000
14552,test,2.314326,4.988000
14553,test,-0.088914,2.601000
14554,test,3.005472,4.118000
14555,test,0.106103,3.786000
14556,test,-0.257619,2.165000
14557,test,0.943235,2.258000
14558,test,-0.688073,1.164000
14559,test,0.032872,1.634000
14560,test,0.983971,2.609000
14561,test,-0.622345,0.821000
14562,test,-0.973968,1.185000
14563,test,0.201947,1.431000
14564,test,0.571798,1.940000
14565,test,-0.524546,0.875000
14566,test,1.308489,3.247000
14567,test,0.500576,2.185000
14568,test,1.171855,3.083000
14569,test,-1.482196,0.928000
14570,test,-0.158288,2.773000
14571,test,-0.551651,1.107000
14572,test,-0.656636,0.806000
14573,test,-0.672645,1.773000
14574,test,0.862396,1.795000
14575,test,-0.470125,3.068000
14576,test,0.759154,3.607000
14577,test,0.942231,4.048000
14578,test,-0.276852,3.333000
14579,test,0.278665,1.517000
14580,test,-0.906550,1.708000
14581,test,-1.185946,0.934000
14582,test,1.205723,2.391000
14583,test,-1.036367,3.000000
14584,test,-1.089097,0.627000
14585,test,0.150062,1.821000
14586,test,-0.077343,1.679000
14587,test,0.496137,3.697000
14588,test,-0.466268,0.747000
14589,test,-0.975447,0.580000
14590,test,-0.636928,1.207000
14591,test,1.404914,2.731000
14592,test,-0.626625,1.141000
14593,test,0.028593,1.750000
14594,test,-0.859948,0.895000
14595,test,-0.631592,1.445000
14596,test,0.111122,2.173000
14597,test,-0.086378,1.508000
14598,test,1.088269,3.369000
14599,test,-1.033091,0.972000
14600,test,-0.431925,2.250000
14601,test,-1.100616,1.095000
14602,test,-0.782702,1.391000
14603,test,-0.627735,0.818000
14604,test,-0.876222,0.750000
14605,test,-0.734305,1.856000
14606,test,-0.598411,1.373000
14607,test,0.336415,1.645000
14608,test,-0.685326,1.260000
14609,test,-1.331086,0.851000
14610,test,-0.376447,2.500000
14611,test,0.429564,2.455000
14612,test,-0.115068,1.689000
14613,test,-0.199658,2.167000
14614,test,-0.786982,1.667000
14615,test,-0.158024,1.207000
14616,test,-0.054465,1.276000
14617,test,-0.656636,1.875000
14618,test,3.696195,3.818000
14619,test,0.883266,2.733000
14620,test,0.361829,1.544000
14621,test,1.206304,3.387000
14622,test,-1.166132,0.149990
14623,test,-0.122254,2.070000
14624,test,1.162345,3.216000
14625,test,-0.722681,0.730000
14626,test,-0.946229,1.000000
14627,test,2.288330,3.559000
14628,test,-0.683054,1.535000
14629,test,-0.645646,0.913000
14630,test,0.618294,1.940000
14631,test,-0.384003,2.201000
14632,test,-0.849117,1.656000
14633,test,-0.909455,0.888000
14634,test,0.427292,1.984000
14635,test,1.919113,3.445000
14636,test,-0.762308,0.846000
14637,test,5.881857,5.000010
14638,test,0.044179,0.869000
14639,test,-0.109415,1.530000
14640,test,-0.350082,2.836000
14641,test,-0.458501,0.710000
14642,test,-0.675921,1.362000
14643,test,-1.067593,0.574000
14644,test,-0.222642,1.229000
14645,test,-0.858416,1.727000
14646,test,1.212381,2.794000
14647,test,0.720161,1.969000
14648,test,-0.367676,1.154000
14649,test,-1.011640,1.008000
14650,test,-0.858522,1.500000
14651,test,1.930209,3.404000
14652,test,-1.236034,2.000000
14653,test,-0.726802,1.920000
14654,test,0.086395,2.850000
14655,test,0.213941,2.469000
14656,test,-0.618118,2.667000
14657,test,-0.964405,0.637000
14658,test,-0.562852,0.843000
14659,test,0.416619,1.620000
14660,test,1.147392,3.216000
14661,test,1.809690,3.558000
14662,test,1.342779,3.349000
14663,test,-0.795330,0.625000
14664,test,-0.819212,2.250000
14665,test,0.183085,1.469000
14666,test,-0.153268,2.456000
14667,test,-0.909403,1.008000
14668,test,-0.558572,1.844000
14669,test,-0.758081,1.017000
14670,test,-0.846528,0.882000
14671,test,-0.660123,2.438000
14672,test,0.143669,3.313000
14673,test,1.801765,2.929000
14674,test,-0.700067,0.850000
14675,test,0.063042,1.577000
14676,test,1.746657,2.621000
14677,test,0.670073,4.474000
14678,test,1.497853,3.819000
14679,test,2.198456,3.718000
14680,test,0.307619,1.966000
14681,test,-0.617009,1.650000
14682,test,-0.331431,0.855000
14683,test,1.162979,2.480000
14684,test,0.635149,2.661000
14685,test,-0.806109,1.542000
14686,test,-0.346753,2.063000
14687,test,4.409691,5.000010
14688,test,0.356069,1.603000
14689,test,-0.008868,1.372000
14690,test,0.272272,2.098000
14691,test,-0.340730,1.083000
14692,test,-0.735890,2.583000
14693,test,-1.156093,0.607000
14694,test,2.269415,2.500000
14695,test,1.269655,2.514000
14696,test,-1.374887,0.275000
14697,test,0.133789,1.821000
14698,test,-1.126875,0.612000
14699,test,0.477116,1.786000
14700,test,1.002516,2.991000
14701,test,-1.425134,1.106000
14702,test,0.765547,4.163000
14703,test,-0.117868,2.110000
14704,test,0.443354,2.348000
14705,test,-0.357690,2.556000
14706,test,-0.810758,0.875000
14707,test,1.195209,5.000010
14708,test,-0.139425,1.260000
14709,test,-0.486029,0.833000
14710,test,0.974249,2.472000
14711,test,-0.903855,0.486000
14712,test,-0.787722,1.573000
14713,test,0.667431,1.483000
14714,test,-0.705456,1.565000
14715,test,0.079315,2.743000
14716,test,0.449008,1.664000
14717,test,0.177431,2.201000
14718,test,0.240465,1.300000
14719,test,1.175078,3.448000
14720,test,0.942336,2.279000
14721,test,0.730147,2.593000
14722,test,-0.434144,2.643000
14723,test,-0.509329,0.820000
14724,test,-0.380304,1.023000
14725,test,0.254783,0.962000
14726,test,-0.187717,1.693000
14727,test,-0.359434,1.761000
14728,test,0.719316,4.445000
14729,test,0.276499,1.079000
14730,test,-1.231384,0.694000
14731,test,0.717044,4.452000
14732,test,0.330550,2.138000
14733,test,0.941280,4.224000
14734,test,-0.596614,0.875000
14735,test,-0.821748,1.286000
14736,test,-0.107407,2.034000
14737,test,-0.617696,0.925000
14738,test,-0.833266,1.339000
14739,test,-0.299095,0.875000
14740,test,-0.450734,1.188000
14741,test,3.742374,5.000010
14742,test,-1.289134,0.730000
14743,test,0.254783,2.610000
14744,test,-0.054307,2.380000
14745,test,-1.162962,1.336000
14746,test,-1.166396,0.612000
14747,test,-1.159898,1.875000
14748,test,0.593144,1.541000
14749,test,-0.087012,2.278000
14750,test,0.168925,2.750000
14751,test,0.835449,2.521000
14752,test,-0.132979,1.313000
14753,test,-0.819212,0.865000
14754,test,-0.158288,5.000010
14755,test,1.404122,3.877000
14756,test,0.237030,1.432000
14757,test,-0.882298,1.464000
14758,test,1.394400,2.434000
14759,test,0.947620,1.724000
14760,test,-0.065561,2.417000
14761,test,-0.846528,2.262000
14762,test,0.144145,3.237000
14763,test,-1.234185,0.505000
14764,test,-0.304379,2.250000
14765,test,-0.397159,1.316000
14766,test,-0.138052,4.333000
14767,test,-0.187717,3.506000
14768,test,0.584637,1.935000
14769,test,-1.224621,1.661000
14770,test,-0.350241,2.674000
14771,test,-0.722681,1.575000
14772,test,0.154236,2.932000
14773,test,-0.351561,3.394000
14774,test,-0.473190,3.250000
14775,test,-1.010319,0.933000
14776,test,-0.326412,1.347000
14777,test,-0.999435,1.375000
14778,test,0.535659,2.315000
14779,test,-1.204808,0.558000
14780,test,0.626061,2.314000
14781,test,-0.722681,1.620000
14782,test,-1.204438,3.273000
14783,test,-0.545575,1.617000
14784,test,-0.246207,1.452000
14785,test,-0.199024,1.372000
14786,test,-0.513556,1.350000
14787,test,0.906883,2.391000
14788,test,-1.221187,1.525000
14789,test,0.421216,1.213000
14790,test,-0.658749,2.022000
14791,test,-0.973651,1.250000
14792,test,0.733001,1.943000
14793,test,-0.929903,0.547000
14794,test,-0.960442,1.000000
14795,test,-0.644219,1.145000
14796,test,-0.911992,1.222000
14797,test,-0.983690,1.030000
14798,test,0.964422,2.696000
14799,test,-0.446138,0.886000
14800,test,-0.255294,1.681000
14801,test,-0.093511,2.788000
14802,test,2.027004,5.000010
14803,test,0.207970,2.688000
14804,test,-0.848747,2.481000
